UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity,UUID
52.10503,312.7829,7.596519,430.1309,-312.9163,289.5906,56.86188,10.0,2.27223,a4e9953e-2814-427c-8aee-852f7d5adfce
53.10757,314.2035,7.173018,428.6493,-304.8799,296.5193,53.52364,10.0,1.477841,a4e9953e-2814-427c-8aee-852f7d5adfce
54.10933,315.6294,6.742122,427.4716,-296.8623,303.4569,50.18564,10.0,1.175672,a4e9953e-2814-427c-8aee-852f7d5adfce
55.10952,317.0227,6.328711,427.2602,-289.4916,310.689,47.09809,8.693013,0.2113233,a4e9953e-2814-427c-8aee-852f7d5adfce
56.10956,317.7299,6.268509,428.7428,-286.6592,315.3654,46.81345,3.165735,-1.482512,a4e9953e-2814-427c-8aee-852f7d5adfce
57.11145,318.3131,6.33772,423.1367,-279.691,314.0634,46.70969,10.00018,5.595502,a4e9953e-2814-427c-8aee-852f7d5adfce
58.11341,319.2668,6.454276,415.1923,-269.2111,312.6207,46.67197,10.00002,7.928865,a4e9953e-2814-427c-8aee-852f7d5adfce
59.11351,320.4297,6.550386,409.0052,-258.8456,313.2207,46.65829,10.0,6.186484,a4e9953e-2814-427c-8aee-852f7d5adfce
60.11499,321.7834,6.266664,404.2253,-248.5738,315.6933,44.12366,10.0,4.772761,a4e9953e-2814-427c-8aee-852f7d5adfce
61.11611,323.2132,5.884132,400.366,-238.4915,318.9516,41.04414,10.29171,3.855044,a4e9953e-2814-427c-8aee-852f7d5adfce
62.11853,324.2852,5.702174,397.7582,-231.043,321.3547,39.51994,4.724605,2.601515,8d5bfaa3-f291-4fd3-9b6d-0da305119266
63.11857,324.3646,5.720499,390.9369,-226.6354,316.1481,38.96702,10.0052,6.821072,8d5bfaa3-f291-4fd3-9b6d-0da305119266
64.12096,324.7225,5.485944,380.5663,-218.7844,309.2578,36.38276,10.0,10.34579,8d5bfaa3-f291-4fd3-9b6d-0da305119266
65.12333,325.6114,5.1248,371.4647,-208.9656,305.3169,33.18102,10.0,9.080162,8d5bfaa3-f291-4fd3-9b6d-0da305119266
66.1251,326.7603,4.708108,363.5654,-198.6131,303.0547,29.84133,10.0,7.885323,8d5bfaa3-f291-4fd3-9b6d-0da305119266
67.12722,328.0569,4.261356,356.5738,-188.1336,301.7426,26.49582,10.0,6.976814,8d5bfaa3-f291-4fd3-9b6d-0da305119266
68.12988,329.7459,4.01254,355.4023,-178.6252,306.244,24.86927,10.04306,1.168372,8d5bfaa3-f291-4fd3-9b6d-0da305119266
69.13188,331.4375,3.893801,354.3052,-169.0084,310.4665,24.05988,10.0,1.094913,8d5bfaa3-f291-4fd3-9b6d-0da305119266
70.13372,333.0256,3.354447,350.7871,-158.8418,312.0891,20.52558,10.0,3.5116,8d5bfaa3-f291-4fd3-9b6d-0da305119266
71.13561,334.5164,2.771775,345.3323,-148.4061,311.3699,16.69926,10.0,5.444505,8d5bfaa3-f291-4fd3-9b6d-0da305119266
72.13592,336.0796,2.149676,340.1863,-137.8376,310.7487,12.76048,9.999999,5.144424,8d5bfaa3-f291-4fd3-9b6d-0da305119266
73.13747,337.7118,1.521357,335.6219,-127.2452,310.4373,8.910925,10.27337,4.557336,8d5bfaa3-f291-4fd3-9b6d-0da305119266
74.13821,339.4201,1.623291,332.0049,-116.6571,310.6927,9.4049,10.02616,3.614338,8d5bfaa3-f291-4fd3-9b6d-0da305119266
75.13836,341.1561,1.719194,328.5539,-106.0722,310.8041,9.856768,10.00347,3.450509,8d5bfaa3-f291-4fd3-9b6d-0da305119266
76.14,342.9355,1.764251,325.5038,-95.47328,311.026,10.02145,10.00046,3.045092,8d5bfaa3-f291-4fd3-9b6d-0da305119266
77.14072,344.746,1.789691,322.7921,-84.88454,311.2679,10.08129,10.00006,2.709729,8d5bfaa3-f291-4fd3-9b6d-0da305119266
78.14191,346.6168,2.139546,321.6264,-74.39288,312.6741,12.00698,10.0,1.164337,8d5bfaa3-f291-4fd3-9b6d-0da305119266
79.14413,348.3773,2.808189,320.8479,-64.5625,313.8916,15.71876,10.0071,0.7768062,8d5bfaa3-f291-4fd3-9b6d-0da305119266
80.14504,350.083,3.241961,325.28,-55.93034,319.907,18.39529,10.0,-4.428038,8d5bfaa3-f291-4fd3-9b6d-0da305119266
81.14668,351.9242,4.064812,326.5094,-45.75378,322.4582,23.14486,10.0,-1.227401,8d5bfaa3-f291-4fd3-9b6d-0da305119266
82.1475,353.7722,4.814871,326.6856,-35.31458,323.6116,27.42088,10.0,-0.1760631,e441013b-f28a-49e0-a366-4ea77b223da2
83.14906,355.632,5.497221,327.4258,-24.82267,324.9733,31.36655,10.0,-0.7390559,e441013b-f28a-49e0-a366-4ea77b223da2
84.15122,357.1887,6.239448,326.655,-15.92668,324.3292,35.50205,5.339792,0.7691429,e441013b-f28a-49e0-a366-4ea77b223da2
85.15231,358.1217,7.17805,324.2906,-10.54599,321.5761,40.52113,10.0,2.361867,e441013b-f28a-49e0-a366-4ea77b223da2
86.15313,0.005682338,8.08403,324.2802,0.03184107,321.0577,45.60198,10.0,0.01039787,e441013b-f28a-49e0-a366-4ea77b223da2
87.15402,1.797699,8.941822,326.8999,10.13042,322.768,50.81057,8.681256,-2.61738,e441013b-f28a-49e0-a366-4ea77b223da2
88.15452,3.377849,9.811132,328.5635,19.07598,323.1957,55.98763,10.0,-1.662841,e441013b-f28a-49e0-a366-4ea77b223da2
89.15639,5.250808,10.68531,329.9927,29.67585,322.91,61.18541,9.999999,-1.426473,e441013b-f28a-49e0-a366-4ea77b223da2
90.15715,7.114337,11.55359,331.8205,40.2632,322.5941,66.45843,10.0,-1.826398,e441013b-f28a-49e0-a366-4ea77b223da2
91.15772,8.94734,12.38795,334.3779,50.79386,322.6186,71.73401,9.999999,-2.555949,e441013b-f28a-49e0-a366-4ea77b223da2
92.15918,9.782839,12.96345,344.4011,57.02724,330.7431,77.25935,10.0,-10.00858,e441013b-f28a-49e0-a366-4ea77b223da2
93.15926,10.12766,13.00027,354.8709,60.80178,340.3875,79.83029,10.09893,-10.46901,e441013b-f28a-49e0-a366-4ea77b223da2
94.16045,10.89432,12.94619,360.2556,66.35693,344.7706,80.71018,4.141688,-5.378291,e441013b-f28a-49e0-a366-4ea77b223da2
95.16285,11.05797,12.89763,363.0239,67.87204,347.295,81.03041,9.292101,-2.761604,e441013b-f28a-49e0-a366-4ea77b223da2
96.16405,9.558264,12.87924,364.0548,58.93063,349.969,81.14671,10.00022,-1.029681,e441013b-f28a-49e0-a366-4ea77b223da2
97.16409,8.173852,13.10613,358.0458,49.57993,345.1767,81.18896,10.00003,6.008789,e441013b-f28a-49e0-a366-4ea77b223da2
98.1665,6.439272,13.10872,358.0443,39.10832,346.5142,81.20435,10.0,0.001491765,e441013b-f28a-49e0-a366-4ea77b223da2
99.16861,5.551256,13.37016,351.1915,33.05214,340.0705,81.20995,10.0,6.838328,e441013b-f28a-49e0-a366-4ea77b223da2
100.17,5.80423,13.13077,340.0725,33.49225,329.4831,77.25571,10.0,11.10351,e441013b-f28a-49e0-a366-4ea77b223da2
101.172,6.687602,12.78273,330.3515,37.51789,319.9721,73.09177,10.0,9.702012,e441013b-f28a-49e0-a366-4ea77b223da2
102.1739,7.934427,13.74494,323.5305,43.38112,311.257,76.87092,10.0,6.808087,295af641-eae1-469b-b3ff-524a19736eb7
103.1752,9.405278,14.84604,318.1516,50.25575,303.3969,81.51763,10.0,5.371467,295af641-eae1-469b-b3ff-524a19736eb7
104.1768,10.74287,16.06902,311.8854,55.86456,294.447,86.32835,9.999999,6.256199,295af641-eae1-469b-b3ff-524a19736eb7
105.1782,12.70817,17.02169,312.1425,65.65876,291.1572,91.37464,10.0,-0.2567679,295af641-eae1-469b-b3ff-524a19736eb7
106.1786,14.73213,17.00041,312.438,75.98121,288.9628,91.35017,10.0,-0.2953407,295af641-eae1-469b-b3ff-524a19736eb7
107.1789,16.73678,17.75606,314.5947,86.27986,286.9165,95.94032,10.71377,-2.156151,295af641-eae1-469b-b3ff-524a19736eb7
108.1805,18.24789,18.07304,316.9954,94.36308,286.2005,98.34119,10.09372,-2.396837,295af641-eae1-469b-b3ff-524a19736eb7
109.1824,19.39035,17.84081,323.8577,102.351,290.7976,99.22134,10.0,-6.849216,295af641-eae1-469b-b3ff-524a19736eb7
110.1832,21.13322,18.30192,326.4998,111.7608,289.1357,102.5289,10.0,-2.640116,295af641-eae1-469b-b3ff-524a19736eb7
111.1854,22.93913,19.17529,325.3341,119.7648,282.9837,106.8591,8.50763,1.163123,295af641-eae1-469b-b3ff-524a19736eb7
112.186,23.9991,19.7378,326.8877,125.1413,281.0838,110.3953,8.032773,-1.552666,295af641-eae1-469b-b3ff-524a19736eb7
113.1876,25.53881,20.26046,331.2659,133.9798,280.4056,114.7135,8.507631,-4.371336,295af641-eae1-469b-b3ff-524a19736eb7
114.1891,26.34276,20.96773,331.0476,137.1717,277.0253,118.4628,5.219235,0.2179346,295af641-eae1-469b-b3ff-524a19736eb7
115.1892,26.98565,21.76657,330.4925,139.2744,273.5108,122.5552,7.772719,0.5550697,295af641-eae1-469b-b3ff-524a19736eb7
116.1898,27.62996,22.05366,334.1143,143.6114,274.3539,125.4515,8.748965,-3.619379,295af641-eae1-469b-b3ff-524a19736eb7
117.1906,29.204,21.83827,339.9071,153.9461,275.4089,126.4414,10.01637,-5.788586,295af641-eae1-469b-b3ff-524a19736eb7
118.191,30.57368,20.79256,343.0797,163.1409,276.1455,121.7884,10.0,-3.171307,295af641-eae1-469b-b3ff-524a19736eb7
119.1926,31.85669,20.59029,334.5919,165.3153,266.0382,117.6703,10.0,8.473616,295af641-eae1-469b-b3ff-524a19736eb7
120.1932,32.67155,20.54599,324.2724,163.9147,255.6025,113.8064,10.0,10.31342,295af641-eae1-469b-b3ff-524a19736eb7
121.1948,32.8466,20.52708,313.8787,159.4357,246.9545,110.0616,8.900866,10.37707,295af641-eae1-469b-b3ff-524a19736eb7
122.1959,31.30252,19.99802,316.8349,154.6882,254.3922,108.3536,6.956585,-2.953141,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
123.196,29.5524,19.73418,319.0595,148.1241,261.2506,107.7327,10.00653,-2.224326,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
124.1974,28.5654,19.15575,327.6264,147.9842,271.8127,107.5064,10.00087,-8.555157,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
125.1986,27.77102,18.60318,336.7401,148.7025,282.3855,107.4241,10.00011,-9.102547,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
126.1987,27.02943,18.08503,345.955,149.4515,292.943,107.3942,10.00002,-9.214279,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
127.1992,26.75437,17.14685,355.0209,152.715,302.9235,104.6678,10.0,-9.061542,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
128.1993,26.8166,15.91698,363.7654,157.8159,312.1975,99.76054,10.45933,-8.742934,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
129.2002,26.92577,15.2586,371.7974,162.428,319.8065,97.84816,10.05967,-8.025345,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
130.2003,27.67948,15.37426,381.6639,170.9479,325.8914,101.1878,10.0,-9.864941,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
131.2006,28.76212,15.71682,389.5321,180.4251,328.7066,105.5176,7.953372,-7.866087,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
132.2045,30.03303,15.57101,395.7167,190.787,330.0132,106.2232,10.00813,-6.1608,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
133.2059,31.51155,16.05361,400.6061,201.2197,328.2122,110.7822,10.0,-4.882449,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
134.2072,32.99359,16.63911,405.4614,211.5469,325.8335,116.1009,10.0,-4.849002,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
135.2086,34.44284,17.19636,410.6928,221.8976,323.554,121.4202,9.999999,-5.224075,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
136.2099,35.76355,17.67573,417.38,232.4181,322.6882,126.7289,10.0,-6.678734,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
137.211,36.05863,17.85717,426.7483,239.0882,328.3695,130.8604,9.999999,-9.357279,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
138.2115,36.35189,18.04085,436.8505,246.2095,334.5382,135.2904,10.0,-10.0977,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
139.2115,37.4235,18.30416,443.4138,255.8292,334.3264,139.2591,8.54792,-6.563246,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
140.2123,38.6634,18.63766,447.7355,265.0511,331.2714,143.0884,9.999999,-4.318114,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
141.213,39.7457,19.02431,451.8824,273.1442,328.4703,147.2998,10.23897,-4.143913,00d07c7f-8dac-47ae-a9cc-f3ea57f5a2e0
142.2132,40.83013,19.31857,458.3218,282.7866,327.2633,151.6222,10.62773,-6.438074,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
143.2143,41.7476,19.4073,466.3191,292.8564,328.1454,154.9491,10.0,-7.989113,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
144.215,42.72258,19.66791,474.2921,303.01,328.1093,159.6314,10.0,-7.967005,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
145.2159,43.70715,19.8242,481.0904,312.7203,327.1614,163.1547,10.13846,-6.792671,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
146.2162,43.97206,19.24582,489.6808,320.9882,332.7174,161.4094,10.0,-8.587044,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
147.2178,44.15369,18.46119,495.4757,327.3797,337.1967,156.8984,4.640782,-5.78583,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
148.218,44.22916,17.9779,497.0823,329.8009,338.7965,153.4245,3.037068,-1.606198,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
149.2185,43.87846,17.71945,499.4948,329.7902,342.9607,152.0244,8.211371,-2.411429,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
150.2193,43.12422,17.48288,503.7097,328.4215,350.6616,151.3248,10.0,-4.211248,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
151.2197,42.36502,16.70709,509.6054,328.9024,360.6361,146.5009,10.0,-5.893846,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
152.2198,41.32944,16.39248,505.5055,320.2598,364.1665,142.6615,7.008725,4.099493,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
153.22,40.3888,15.89592,505.887,315.2653,370.5822,138.5577,8.337479,-0.3813522,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
154.2202,39.811,15.40913,506.4319,312.591,375.037,134.5639,2.975534,-0.5448922,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
155.2212,38.87926,15.01927,507.6242,307.7415,381.6709,131.5477,9.047383,-1.191004,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
156.2218,37.72133,14.96773,508.386,300.4883,388.4875,131.3035,10.00098,-0.7613664,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
157.2232,36.4938,14.95812,508.3607,292.0955,394.8337,131.2145,10.00013,0.02523195,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
158.2234,35.36953,14.97902,507.5428,283.8071,399.8055,131.1822,10.00002,0.8177525,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
159.2279,34.20835,14.84524,504.1624,273.9812,403.0247,129.1709,9.999999,3.365482,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
160.229,33.01006,14.18394,505.5117,267.0002,410.9861,123.8683,10.0,-1.347786,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
161.2302,31.87224,13.5303,507.904,260.7438,419.3552,118.8289,10.0,-2.389357,1e5032e5-1dd4-4827-9fa5-0d575fadf49d
162.2317,30.9859,13.11551,510.9083,256.1683,426.5733,115.9327,10.0,-2.99988,728e7aac-275d-4e5b-bce6-50e551746913
163.2328,29.99657,12.52543,515.6099,251.6431,435.9188,111.8217,10.0,-4.696646,728e7aac-275d-4e5b-bce6-50e551746913
164.2347,28.98707,12.03617,517.1644,245.1145,442.4337,107.8438,10.0,-1.551472,728e7aac-275d-4e5b-bce6-50e551746913
165.2354,27.81721,11.50622,518.4572,237.077,449.3293,103.419,10.0,-1.291985,728e7aac-275d-4e5b-bce6-50e551746913
166.2365,26.70588,11.07695,519.9253,229.3069,455.8094,99.89183,7.728582,-1.466455,728e7aac-275d-4e5b-bce6-50e551746913
167.2374,26.1805,10.94656,520.8173,225.6038,458.8817,98.89969,2.80055,-0.8912466,728e7aac-275d-4e5b-bce6-50e551746913
168.2386,25.84745,10.44723,520.6794,223.2409,460.8215,94.41482,10.0,0.1377048,728e7aac-275d-4e5b-bce6-50e551746913
169.2399,24.72369,10.05373,522.5459,215.1951,467.3584,91.22172,8.640362,-1.863964,728e7aac-275d-4e5b-bce6-50e551746913
170.2405,23.69509,9.996566,520.0848,205.833,469.0099,90.28131,10.01448,2.459638,728e7aac-275d-4e5b-bce6-50e551746913
171.241,22.76488,9.643001,513.1172,195.7455,466.4603,85.95169,10.0,6.964406,728e7aac-275d-4e5b-bce6-50e551746913
172.2423,21.73456,9.198256,507.0692,185.3568,464.9645,81.05566,10.0,6.040267,728e7aac-275d-4e5b-bce6-50e551746913
173.2424,20.60344,9.365484,503.3669,174.7726,464.8902,81.91376,10.0,3.702056,728e7aac-275d-4e5b-bce6-50e551746913
174.2428,19.45372,9.974586,500.5443,164.1842,464.8347,86.69989,10.0,2.821259,728e7aac-275d-4e5b-bce6-50e551746913
175.2442,18.28612,10.59628,497.989,153.5857,464.7781,91.57398,10.0,2.551661,728e7aac-275d-4e5b-bce6-50e551746913
176.2449,17.10313,11.20658,495.6751,142.9949,464.7216,96.33304,10.52861,2.312327,728e7aac-275d-4e5b-bce6-50e551746913
177.246,16.22565,11.49506,493.8624,135.2276,464.6799,98.41858,4.703524,1.810645,728e7aac-275d-4e5b-bce6-50e551746913
178.2479,15.9322,11.59022,493.6397,132.741,464.9987,99.17754,1.807467,0.2223094,728e7aac-275d-4e5b-bce6-50e551746913
179.2489,16.34163,11.6096,494.1967,136.2044,464.5296,99.45325,1.852107,-0.5563937,728e7aac-275d-4e5b-bce6-50e551746913
180.2493,16.34386,11.65127,492.9506,135.8587,463.2837,99.55354,1.931428,1.245558,728e7aac-275d-4e5b-bce6-50e551746913
181.2505,16.13075,11.67531,492.1297,133.8996,462.9734,99.59007,2.316136,0.819883,728e7aac-275d-4e5b-bce6-50e551746913
182.252,15.99314,11.64725,493.3651,133.1341,464.5036,99.60334,0.9922357,-1.233577,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
183.2539,16.06496,11.65261,493.1649,133.6594,464.139,99.60816,2.555773,0.1997537,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
184.2545,16.25179,11.6599,492.8697,135.0876,463.4109,99.60992,0.9307359,0.2951082,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
185.256,16.17268,11.65787,492.9583,134.4729,463.6838,99.61053,0.7751952,-0.08848933,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
186.257,16.10985,11.66333,492.7313,133.9,463.6082,99.61079,1.142421,0.2267832,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
187.2587,16.08908,11.66273,492.7557,133.7388,463.6807,99.61078,1.288438,-0.02440503,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
188.2594,16.07781,11.67373,492.2985,133.5183,463.2584,99.61079,1.712761,0.4569,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
189.2594,16.1141,11.66302,492.7441,133.938,463.6109,99.61079,0.4302329,-0.4456303,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
190.2605,16.06902,11.65724,492.9849,133.6413,463.9524,99.61079,0.6884209,-0.2405684,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
191.2607,15.86003,11.64882,493.3361,132.0461,464.7817,99.61079,0.4535198,-0.3511036,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
192.2611,15.90729,11.64982,493.2949,132.4179,464.6321,99.61078,0.7172307,0.04124385,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
193.2624,15.93077,11.6872,491.7383,132.172,463.0494,99.61079,2.390809,1.554653,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
194.2639,15.94021,11.69986,491.2143,132.1013,462.5132,99.61079,0.506879,0.523126,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
195.2641,15.95343,11.86153,491.8113,132.2908,462.7723,101.0904,2.163123,-0.5968415,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
196.2641,15.95823,11.89567,491.985,132.3598,462.8667,101.413,0.2809043,-0.1737598,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
197.2679,15.95999,11.66917,491.6204,132.385,462.9011,99.4353,2.318401,0.3633055,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
198.268,15.97453,11.85549,491.9475,132.5009,462.8619,101.0677,1.764552,-0.3270683,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
199.2694,15.96923,11.93789,491.6128,132.3278,462.4191,101.6908,1.607672,0.3342664,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
200.2705,15.92619,12.01718,491.814,131.9957,462.5719,102.3981,2.183835,-0.2010199,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
201.2707,15.91978,12.16919,492.2398,131.9831,462.7241,103.7637,0.7952875,-0.4257365,1dd1f8a3-ce70-4962-8ea8-0e67980974a1
202.2719,15.91744,12.30269,492.5417,131.9785,462.7794,104.9489,0.869947,-0.3015589,5fc27a8f-3b6d-40f8-8478-b9fd03f1489a
203.2727,16.1663,12.36279,492.7365,134.0096,462.2786,105.4953,1.933214,-0.1946467,5fc27a8f-3b6d-40f8-8478-b9fd03f1489a
204.2742,16.28185,12.37782,493.0743,135.0263,462.2974,105.6942,0.6963065,-0.3372333,5fc27a8f-3b6d-40f8-8478-b9fd03f1489a
205.2761,16.27976,12.37712,493.44,135.1099,462.6465,105.7665,0.3800114,-0.3650423,5fc27a8f-3b6d-40f8-8478-b9fd03f1489a
2.001195,239.6719,11.14686,6372.704,-5396.818,-3157.195,-1232.0,10.0,5.230939,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
3.002369,239.5943,11.15796,6366.455,-5387.044,-3161.277,-1232.0,10.0,6.242188,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
4.002599,239.5223,11.17034,6359.483,-5376.943,-3164.441,-1232.0,9.999999,6.96959,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
5.003134,239.4512,11.18299,6352.384,-5366.782,-3167.43,-1232.0,9.999999,7.095324,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
6.005864,239.3799,11.19567,6345.274,-5356.598,-3170.417,-1232.0,10.0,7.090503,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
7.00668,239.3086,11.20834,6338.188,-5346.433,-3173.398,-1232.0,10.0,7.080642,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
8.007073,239.2533,11.223,6330.009,-5336.205,-3174.289,-1232.0,10.0,8.175503,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
9.008491,239.1807,11.26122,6325.646,-5327.796,-3178.434,-1235.289,10.0,4.357106,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
10.00893,239.0949,11.27709,6322.043,-5319.703,-3184.422,-1236.302,10.00748,3.601458,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
11.01445,239.0294,11.29339,6314.295,-5309.247,-3186.406,-1236.547,10.00099,7.705029,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
12.01557,238.9652,11.29456,6306.149,-5298.804,-3188.224,-1235.08,10.97392,8.136829,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
13.01583,238.9028,11.28388,6297.586,-5288.333,-3189.777,-1232.25,10.13455,8.561318,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
14.01585,238.8418,11.28948,6289.245,-5277.834,-3191.108,-1231.221,10.01795,8.340646,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
15.01707,238.7842,11.30148,6280.748,-5267.273,-3191.966,-1230.846,10.00238,8.486675,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
16.01795,238.732,11.31571,6272.241,-5256.975,-3192.27,-1230.709,10.00032,8.499331,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
17.01926,238.6789,11.33129,6263.483,-5246.39,-3192.506,-1230.659,10.00004,8.746832,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
18.02,238.6251,11.3471,6254.775,-5235.811,-3192.808,-1230.641,10.00001,8.70164,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
19.02065,238.57,11.36294,6246.146,-5225.232,-3193.247,-1230.634,10.0,8.623302,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
20.02258,238.5136,11.3787,6237.587,-5214.641,-3193.83,-1230.633,10.0,8.542548,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
21.02315,238.456,11.39435,6229.133,-5204.076,-3194.563,-1230.633,10.0,8.449272,0d62dfa2-68e1-4a1a-a1a7-c3fe5df639b1
22.02585,238.3974,11.40999,6220.722,-5193.501,-3195.383,-1230.633,10.0,8.38803,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
23.02625,238.3381,11.4255,6212.387,-5182.95,-3196.299,-1230.633,10.0,8.331638,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
24.02657,238.2783,11.44102,6204.078,-5172.399,-3197.25,-1230.633,10.0,8.30644,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
25.02679,238.2183,11.47313,6196.142,-5161.851,-3198.203,-1232.467,10.0,7.934266,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
26.0275,238.1581,11.52653,6188.676,-5151.296,-3199.156,-1236.632,10.08188,7.460979,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
27.02766,238.0978,11.50032,6179.47,-5140.747,-3200.108,-1232.023,10.0,9.204133,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
28.02903,238.0372,11.47607,6170.308,-5130.186,-3201.061,-1227.637,10.00682,9.150033,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
29.02987,237.9925,11.49087,6161.302,-5119.933,-3200.22,-1227.405,10.0009,8.998288,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
30.03082,237.9411,11.50155,6155.229,-5111.822,-3201.532,-1227.32,2.180993,6.067027,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
31.03219,237.896,11.50905,6151.13,-5105.761,-3203.337,-1227.289,10.00002,4.093499,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
32.03262,237.8342,11.5245,6142.932,-5095.223,-3204.388,-1227.278,10.0,8.194688,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
33.0333,237.7733,11.54024,6134.653,-5084.669,-3205.293,-1227.273,10.0,8.273235,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
34.03415,237.7123,11.55602,6126.379,-5074.113,-3206.197,-1227.273,10.0,8.266356,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
35.03548,237.6511,11.57187,6118.109,-5063.553,-3207.101,-1227.273,9.999999,8.259035,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
36.03574,237.5897,11.58772,6109.855,-5053.003,-3208.005,-1227.273,9.999999,8.251761,136fa7fe-87e1-4eb5-8a63-e12b68ef54a1
